"Place_Id","Place_Name","Description","Category","City","Price","Rating","No.Telepon","Coordinate","Latitude","Longitude"
"229","Candi Cangkuang","Candi Cangkuang adalah situs sejarah dan kebudayaan yang menarik. Candi ini mungkin memiliki nilai sejarah yang tinggi dan menjadi tempat yang menarik untuk memahami warisan budaya di daerah tersebut.","Cagar Alam","Garut","32380","4.4","088169408507","{'lat': -7.1010384, 'lng': 107.9197295}","-7.1010384","107.9197295"
"230","Coral Coast Paranje","Coral Coast Paranje adalah pantai yang mungkin memiliki terumbu karang dan kehidupan laut yang beragam. Tempat ini bisa menjadi destinasi menarik untuk penyelam atau pengunjung yang tertarik dengan keindahan bawah laut.","Cagar Alam","Garut","24171","4.4","088493964095","{'lat': -7.6841298, 'lng': 107.7948894}","-7.6841298","107.7948894"
"231","Papandayan Nature Park","Papandayan Nature Park adalah area alam yang terkait dengan Gunung Papandayan. Tempat ini mungkin menawarkan trekking, keindahan alam pegunungan, dan pengalaman mendaki gunung.","Cagar Alam","Garut","47793","4.7","086997587487","{'lat': -7.3065285, 'lng': 107.7380383}","-7.3065285","107.7380383"
"232","Pantai Karangsong","Pantai Karangsong adalah pantai dengan pasir putih dan mungkin memiliki batu karang yang menarik. Pengunjung dapat menikmati keindahan pantai, berenang, atau sekadar bersantai di tepi laut.","Cagar Alam","Indramayu","37852","4.2","088577754839","{'lat': -6.3057331, 'lng': 108.3685935}","-6.3057331","108.3685935"
"233","Agroeduwisata situbolang","Agroeduwisata Situbolang mungkin merujuk pada destinasi wisata yang menggabungkan unsur pertanian, edukasi, dan rekreasi. Pengunjung dapat belajar tentang pertanian dan kehidupan pedesaan sambil menikmati suasana alam.","Taman Hiburan","Indramayu","20871","4.3","083203013900","{'lat': -6.5365344, 'lng': 108.1935301}","-6.5365344","108.1935301"
"234","Taman Tjimanoek Indramayu","Taman Tjimanoek Indramayu adalah taman kota yang menyajikan area hijau, taman bermain, dan tempat bersantai. Tempat ini mungkin menjadi tempat yang nyaman untuk aktivitas keluarga dan rekreasi.","Taman Hiburan","Indramayu","43395","4.4","086199243403","{'lat': -6.325139, 'lng': 108.3212191}","-6.325139","108.3212191"
"235","Taman Cimanuk","Taman Cimanuk adalah taman kota yang mungkin menawarkan keindahan alam dengan pepohonan yang rindang dan area terbuka. Pengunjung dapat bersantai dan menikmati suasana taman.","Taman Hiburan","Indramayu","15315","4.4","085509642380","{'lat': -6.3270977, 'lng': 108.3211514}","-6.3270977","108.3211514"
"236","Wisata Blendung Indah","Wisata Blendung Indah mungkin adalah destinasi wisata yang menawarkan pemandangan alam yang memesmeris. Tempat ini mungkin memiliki air terjun, hutan, atau keindahan alam lainnya yang menarik untuk dinikmati.","Cagar Alam","Indramayu","41808","3.9","084772476255","{'lat': -6.3368831, 'lng': 108.1680135}","-6.3368831","108.1680135"
"237","Monumen Bumi Patra","Monumen Bumi Patra mungkin adalah monumen atau landmark yang memiliki nilai sejarah atau simbolis bagi daerah tersebut. Tempat ini mungkin menjadi tempat yang menarik untuk belajar lebih banyak tentang sejarah lokal.","Taman Hiburan","Indramayu","48135","4.5","089772046898","{'lat': -6.3432944, 'lng': 108.3426907}","-6.3432944","108.3426907"
"238","WISATA PANTAI TAMBAK INDAH","Wisata Pantai Tambak Indah mungkin adalah pantai yang menawarkan pasir putih dan pemandangan laut yang indah. Tempat ini bisa menjadi tempat yang nyaman untuk bersantai dan menikmati keindahan pantai.","Cagar Alam","Indramayu","15509","4.2","088056711754","{'lat': -6.3196843, 'lng': 108.3702718}","-6.3196843","108.3702718"
"239","Pantai Wisata Tirtamaya","Pantai Wisata Tirtamaya adalah pantai yang mungkin menawarkan suasana yang tenang dan pasir putih yang bersih. Pengunjung dapat menikmati kegiatan pantai dan menikmati pemandangan laut.","Cagar Alam","Indramayu","38596","4.2","082652627320","{'lat': -6.4076688, 'lng': 108.4258828}","-6.4076688","108.4258828"
"240","Taman Rusa Bumi Patra Indramayu","Taman Rusa Bumi Patra Indramayu mungkin adalah taman yang menampilkan rusa dan kehidupan alam lainnya. Pengunjung dapat menikmati kedekatan dengan hewan dan merasakan keindahan taman.","Taman Hiburan","Indramayu","39603","4.4","086757284709","{'lat': -6.3509398, 'lng': 108.3374453}","-6.3509398","108.3374453"
"241","Hutan Mangrove Pantai Lestari Karangsong","Hutan Mangrove Pantai Lestari Karangsong adalah kawasan hutan mangrove yang mungkin menyajikan keindahan ekosistem pantai. Tempat ini bisa menjadi destinasi yang menarik untuk berjalan-jalan dan menikmati keanekaragaman alam.","Cagar Alam","Indramayu","16210","4.4","084909740457","{'lat': -6.3025556, 'lng': 108.3684013}","-6.3025556","108.3684013"
"242","Taman Cimanuk","Taman Cimanuk adalah sebuah taman kota yang terletak di kawasan Indramayu, Jawa Barat. Meskipun deskripsi yang spesifik tentang Taman Cimanuk mungkin tergantung pada perkembangan dan perubahan lokal, umumnya, taman kota seperti ini menyediakan area terbuka hijau, taman bermain, dan tempat bersantai untuk masyarakat setempat dan pengunjung. Berikut adalah beberapa hal yang mungkin terkait dengan Taman Cimanuk:","Taman Hiburan","Indramayu","27979","4.4","089673177598","{'lat': -6.3270977, 'lng': 108.3211514}","-6.3270977","108.3211514"
"243","Pantai Panjiwa","Pantai Panjiwa adalah pantai yang mungkin menawarkan pasir putih, pemandangan laut yang indah, dan suasana pantai yang tenang. Pengunjung dapat menikmati kegiatan pantai, bersantai, atau menikmati matahari terbenam.","Cagar Alam","Indramayu","37409","4.1","084819270811","{'lat': -6.3283451, 'lng': 108.1123573}","-6.3283451","108.1123573"
"244","Wana Wisata Puncak Sempur","Wana Wisata Puncak Sempur mungkin adalah destinasi wisata alam yang menawarkan keindahan puncak atau bukit. Tempat ini bisa menjadi pilihan yang baik untuk hiking atau menikmati panorama alam.","Cagar Alam","Karawang","35228","4.5","083006487406","{'lat': -6.5414809, 'lng': 107.2547733}","-6.5414809","107.2547733"
"245","Curug Cigentis","Curug Cigentis adalah air terjun yang menawarkan keindahan alam dengan air yang mengalir dari ketinggian. Tempat ini bisa menjadi destinasi yang menyegarkan untuk meresapi keindahan alam.","Cagar Alam","Karawang","22551","4.4","083453604228","{'lat': -6.5764668, 'lng': 107.2297418}","-6.5764668","107.2297418"
"246","Green Canyon Karawang/Jonggol","Green Canyon Karawang/Jonggol mungkin merujuk pada destinasi alam dengan keindahan air dan tebing yang menarik. Pengunjung dapat menikmati kegiatan seperti berperahu atau berenang di area air yang jernih.","Cagar Alam","Karawang","6366","4.4","086007808333","{'lat': -6.5427636, 'lng': 107.1778331}","-6.5427636","107.1778331"
"247","Kampung Turis Karawang","Kampung Turis Karawang mungkin adalah area yang menawarkan kegiatan rekreasi, budaya, atau wisata kuliner. Pengunjung dapat merasakan kehidupan kampung dan menikmati pengalaman wisata yang autentik.","Taman Hiburan","Karawang","28599","4.2","086058330358","{'lat': -6.5451508, 'lng': 107.2343657}","-6.5451508","107.2343657"
"248","Hutan Kertas","Hutan Kertas mungkin merujuk pada hutan yang memiliki tanaman kertas atau terkait dengan industri kertas. Tempat ini bisa menjadi destinasi edukasi tentang pengolahan kertas dan keberlanjutan.","Cagar Alam","Karawang","33655","4.0","082046081660","{'lat': -6.3629322, 'lng': 107.3313447}","-6.3629322","107.3313447"
"249","Kampung Budaya","Kampung Budaya mungkin adalah kawasan yang mempertahankan tradisi, seni, dan kebudayaan lokal. Pengunjung dapat menjelajahi kehidupan budaya masyarakat setempat dan belajar tentang warisan budaya mereka.","Budaya","Karawang","11660","4.0","084017441015","{'lat': -6.329767, 'lng': 107.2779918}","-6.329767","107.2779918"
"250","Curug Bandung","Curug Bandung adalah air terjun lainnya yang mungkin menawarkan pemandangan alam yang menakjubkan. Pengunjung dapat menikmati keindahan air terjun dan suasana alam sekitarnya.","Cagar Alam","Karawang","32348","4.3","083827739364","{'lat': -6.5721239, 'lng': 107.2377583}","-6.5721239","107.2377583"
"251","Kampung Turis Water & Adventure Park","Kampung Turis Water & Adventure Park mungkin adalah tempat rekreasi yang menawarkan kombinasi antara kegiatan air dan petualangan. Pengunjung dapat menikmati wahana air dan kegiatan petualangan yang menyenangkan.","Taman Hiburan","Karawang","10265","4.4","081012647921","{'lat': -6.5451453, 'lng': 107.2344038}","-6.5451453","107.2344038"
"252","Wisata Mangrove","Wisata Mangrove adalah destinasi yang menampilkan hutan mangrove, yang penting untuk menjaga ekosistem pesisir. Pengunjung dapat mengeksplorasi keanekaragaman hayati di wilayah ini dan memahami peran mangrove dalam pelestarian lingkungan.","Cagar Alam","Karawang","31928","4.3","081668513841","{'lat': -6.0824099, 'lng': 107.4260702}","-6.0824099","107.4260702"
"253","Taman Wisata Cibonteng","Taman Wisata Cibonteng mungkin adalah taman rekreasi atau wisata alam yang menawarkan area terbuka hijau dan berbagai fasilitas rekreasi. Pengunjung dapat menikmati keindahan alam, beraktivitas fisik, atau sekadar bersantai di taman ini.","Taman Hiburan","Karawang","49895","4.3","083013985575","{'lat': -6.530487, 'lng': 107.2401935}","-6.530487","107.2401935"
"254","Benteng Warna","Benteng Warna mungkin merujuk pada benteng sejarah atau bangunan bersejarah yang memiliki nilai budaya. Pengunjung dapat menjelajahi dan memahami sejarah di balik benteng ini serta menikmati arsitektur dan lingkungan sekitarnya.","Budaya","Karawang","44766","4.5","083577668087","{'lat': -6.4252928, 'lng': 107.4555863}","-6.4252928","107.4555863"
"255","Wisata Alam Kaliwungu","Wisata Alam Kaliwungu mungkin adalah destinasi alam yang menawarkan keindahan alam seperti hutan, sungai, atau area hijau lainnya. Tempat ini dapat menjadi pilihan yang baik untuk aktivitas luar ruangan dan bersatu dengan alam.","Taman Hiburan","Karawang","20976","4.2","082111246533","{'lat': -6.3721497, 'lng': 107.2875828}","-6.3721497","107.2875828"
"256","Taman Hud-hud","Taman Hud-hud mungkin adalah taman atau tempat rekreasi dengan nama tersebut. Detail spesifik tentang Taman Hud-hud, seperti fasilitas dan kegiatan yang ditawarkan, mungkin dapat ditemukan melalui sumber informasi lokal atau situs web resmi taman tersebut.","Taman Hiburan","Karawang","40523","4.5","088171744761","{'lat': -hud/data=, 'lng': 107.2925562}","-hud/data=","107.2925562"
"257","Situ Cibayat","Situ Cibayat mungkin adalah situ atau danau alami yang menawarkan pemandangan alam yang indah. Pengunjung dapat menikmati kegiatan seperti bersepeda, berjalan-jalan di sekitar danau, atau sekadar bersantai menikmati keindahan alam.","Cagar Alam","Karawang","36093","4.0","084101714630","{'lat': -6.5042676, 'lng': 107.2832323}","-6.5042676","107.2832323"
"258","Danau Sea Game Ciampel","Danau Sea Game Ciampel mungkin adalah danau buatan atau alami yang terletak di Ciampel. Tempat ini mungkin menawarkan keindahan dan aktivitas rekreasi di sekitar danau.","Cagar Alam","Karawang","21135","4.3","087091302630","{'lat': -6.4130996, 'lng': 107.3647479}","-6.4130996","107.3647479"
"259","Taman Hud-hud","Taman Hud-hud mungkin adalah taman atau tempat rekreasi dengan nama tersebut. Informasi lebih lanjut, termasuk fasilitas dan kegiatan yang ditawarkan, mungkin dapat ditemukan melalui sumber informasi lokal atau situs web resmi taman tersebut.","Taman Hiburan","Karawang","46810","4.5","089699064435","{'lat': -hud/data=, 'lng': 107.2925562}","-hud/data=","107.2925562"
"260","Goa Dayeuh, Karawang Selatan","Goa Dayeuh mungkin adalah gua alam yang menawarkan pengalaman unik bagi pengunjung yang tertarik dengan eksplorasi gua dan keajaiban stalaktit dan stalagmit.","Cagar Alam","Karawang","37056","4.3","083137423521","{'lat': -6.4352332, 'lng': 107.2182611}","-6.4352332","107.2182611"
"261","Green Canyon bogor - karawang Curug Ciomas","Green Canyon Bogor - Karawang Curug Ciomas mungkin merujuk pada suatu destinasi alam yang menawarkan keindahan alam, mungkin termasuk air terjun (Curug Ciomas), tebing tinggi, dan lingkungan alami lainnya.","Cagar Alam","Karawang","24061","4.2","088427996793","{'lat': -6.5422743, 'lng': 107.1776011}","-6.5422743","107.1776011"
"262","Taman Kota","Taman Kota mungkin adalah area terbuka hijau di tengah kota yang menawarkan tempat bermain, area duduk, dan kegiatan rekreasi lainnya. Tempat ini bisa menjadi tempat yang nyaman untuk bersantai.","Taman Hiburan","Karawang","33841","4.4","082916461051","{'lat': -6.2998971, 'lng': 107.2928019}","-6.2998971","107.2928019"
"263","Wisata Kebon Jatidipala","Wisata Kebon Jatidipala mungkin adalah destinasi wisata pertanian atau kebun yang menawarkan pengalaman belajar tentang pertanian dan kehidupan tanaman.","Taman Hiburan","Karawang","45441","4.2","087002419647","{'lat': -6.173509, 'lng': 107.4428656}","-6.173509","107.4428656"
"264","Pantai Pelangi","Pantai Pelangi mungkin adalah pantai yang menawarkan pasir putih, air biru, dan suasana pantai yang menyenangkan. Pengunjung dapat menikmati aktivitas pantai dan menikmati keindahan pesisir.","Cagar Alam","Karawang","40378","4.1","082251842325","{'lat': -6.0397168, 'lng': 107.404508}","-6.0397168","107.404508"
"265","Objek Wisata Cibulan","Objek Wisata Cibulan mungkin merujuk pada destinasi wisata di Cibulan yang menawarkan keunikan dan daya tarik tertentu, seperti alam, budaya, atau sejarah.","Cagar Alam","Kuningan","12949","4.2","087046303794","{'lat': -6.910979, 'lng': 108.4859099}","-6.910979","108.4859099"
"266","Telaga Biru Cicerem","Telaga Biru Cicerem mungkin adalah telaga alami dengan air berwarna biru yang menarik perhatian pengunjung. Tempat ini bisa menjadi destinasi yang indah untuk berfoto dan menikmati keindahan alam.","Cagar Alam","Kuningan","41075","4.5","088507845819","{'lat': -6.7977956, 'lng': 108.4230923}","-6.7977956","108.4230923"
"267","Wisata Bukit Panembongan","Wisata Bukit Panembongan mungkin adalah bukit atau perbukitan yang menawarkan pemandangan indah dari ketinggian. Pengunjung dapat menikmati panorama alam dan aktivitas seperti trekking atau piknik.","Cagar Alam","Kuningan","47145","4.1","082994201701","{'lat': -7.0095935, 'lng': 108.5111339}","-7.0095935","108.5111339"
"268","Lembah Cilengkrang","Lembah Cilengkrang mungkin adalah lembah alam yang menawarkan keindahan pemandangan dan lingkungan alam yang asri.","Cagar Alam","Kuningan","34371","4.5","085421385062","{'lat': -6.9359813, 'lng': 108.4379792}","-6.9359813","108.4379792"
"269","Batu Luhur","Batu Luhur mungkin merujuk pada batu atau formasi geologis yang memiliki nilai budaya atau sejarah tertentu. Tempat ini bisa memiliki nilai spiritual atau mitologis.","Cagar Alam","Kuningan","45229","4.3","087105677293","{'lat': -6.8049286, 'lng': 108.4078989}","-6.8049286","108.4078989"
"270","Mount Ciremai National Park","Mount Ciremai National Park mungkin merujuk pada taman nasional yang meliputi Gunung Ciremai. Tempat ini bisa menjadi tujuan pendakian dan menawarkan pemandangan alam yang memukau.","Cagar Alam","Kuningan","14104","4.7","082589100183","{'lat': -6.9071582, 'lng': 108.4157357}","-6.9071582","108.4157357"
"271","Wisata Alam Lembah Cilengkrang","Wisata Alam Lembah Cilengkrang mungkin adalah destinasi alam yang menampilkan keindahan lembah, mungkin dengan sungai, hutan, atau elemen alam lainnya yang menarik.","Cagar Alam","Kuningan","22864","4.6","084223782708","{'lat': -6.9400956, 'lng': 108.4495368}","-6.9400956","108.4495368"
"272","Curug Cisurian","Curug Cisurian adalah air terjun yang menawarkan pemandangan alam yang menakjubkan dengan air yang mengalir dari ketinggian.","Cagar Alam","Kuningan","17227","4.4","089153904641","{'lat': -6.9372144, 'lng': 108.4294042}","-6.9372144","108.4294042"
"273","Natural Park (TWA) Linggarjati","Natural Park (TWA) Linggarjati mungkin adalah taman alam yang dikelola untuk konservasi dan edukasi. Tempat ini mungkin memiliki keunikan alam dan fasilitas pendidikan.","Cagar Alam","Kuningan","16783","4.1","086659992049","{'lat': -6.8837878, 'lng': 108.4770214}","-6.8837878","108.4770214"
"274","Woodland","Woodland mungkin merujuk pada hutan atau area yang didominasi oleh pepohonan dan tanaman kayu. Tempat ini bisa menjadi destinasi untuk berjalan-jalan di tengah alam atau menjelajahi lingkungan hutan.","Taman Hiburan","Kuningan","33674","4.3","085108004311","{'lat': -6.8658596, 'lng': 108.4721813}","-6.8658596","108.4721813"
"275","Situ Wulukut","Situ Wulukut mungkin adalah situ atau danau alami yang menawarkan pemandangan indah dan ketenangan. Pengunjung dapat menikmati keindahan alam, aktivitas air, atau sekadar bersantai di sekitar danau.","Cagar Alam","Kuningan","16510","4.3","081739945538","{'lat': -7.038538, 'lng': 108.4296985}","-7.038538","108.4296985"
"276","Curug Putri Palutungan","Curug Putri Palutungan adalah air terjun yang menawarkan keindahan alam dengan air yang mengalir dari ketinggian. Tempat ini dapat menjadi destinasi untuk menikmati keaslian alam dan suara gemuruh air terjun.","Cagar Alam","Kuningan","26301","4.7","084151573258","{'lat': -6.9469936, 'lng': 108.4329148}","-6.9469936","108.4329148"
